stage_cd,route_cd,dsp_cd,van_type,station_cd,route_dt,cycle_cd,loadout_tm,bags_tot,overflow_tot,packages_tot,commercial_packages_tot,bag_line_no,bag_sort_zn,bag_id,bag_pkgs,overflow_line_no,overflow_sort_zn,overflow_pkgs
STG.B.5,CX37,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,10:50 AM,23,25,360,32,16,G-27.1G,Navy 594,11,,,
STG.B.5,CX37,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,10:50 AM,23,25,360,32,17,G-27.2G,Green 042,15,,,
STG.B.5,CX37,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,10:50 AM,23,25,360,32,18,G-27.4G,Yellow 893,13,,,
STG.B.5,CX37,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,10:50 AM,23,25,360,32,19,G-27.3G,Orange 373,22,,,
STG.B.5,CX37,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,10:50 AM,23,25,360,32,20,G-28.1A,Green 744,16,,,
STG.B.5,CX37,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,10:50 AM,23,25,360,32,21,G-28.2A,Green 190,12,,,
STG.B.5,CX37,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,10:50 AM,23,25,360,32,22,G-27.3D,Navy 059,18,,,
STG.B.6,CX40,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,10:50 AM,18,23,291,7,1,G-23.2E,Green 742,20,1,G-23.2E,1
STG.B.6,CX40,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,10:50 AM,18,23,291,7,2,G-23.1E,Black 744,8,2,G-23.4D,3
STG.B.6,CX40,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,10:50 AM,18,23,291,7,3,G-23.4D,Black 010,19,3,G-23.2D,2
STG.B.6,CX40,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,10:50 AM,18,23,291,7,5,G-23.2D,Green 397,18,4,G-23.2C,2
STG.B.6,CX40,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,10:50 AM,18,23,291,7,6,G-23.2C,Yellow 985,15,5,G-23.4C,1
STG.B.6,CX40,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,10:50 AM,18,23,291,7,7,G-23.4C,Orange 450,22,6,G-23.3C,1
STG.B.6,CX40,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,10:50 AM,18,23,291,7,8,G-23.3C,Orange 935,15,7,G-23.1D,3
STG.B.6,CX40,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,10:50 AM,18,23,291,7,9,G-23.1D,Orange 488,8,8,G-23.3D,1
STG.B.6,CX40,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,10:50 AM,18,23,291,7,10,G-23.3D,Yellow 331,10,9,G-23.3G,1
STG.B.6,CX40,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,10:50 AM,18,23,291,7,11,G-24.1A,Yellow 984,21,10,G-23.4G,1
STG.B.6,CX40,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,10:50 AM,18,23,291,7,12,G-23.3G,Green 357,18,11,G-23.2G,3
STG.B.6,CX40,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,10:50 AM,18,23,291,7,13,G-23.4G,Orange 042,15,12,G-23.1G,2
STG.B.6,CX40,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,10:50 AM,18,23,291,7,14,G-23.2G,Green 648,15,13,G-23.3E,1
STG.B.6,CX40,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,10:50 AM,18,23,291,7,15,G-23.1G,Orange 166,17,14,G-23.4E,1
STG.B.6,CX40,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,10:50 AM,18,23,291,7,16,G-23.3E,Green 405,10,,,
STG.B.6,CX40,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,10:50 AM,18,23,291,7,17,G-23.4E,Navy 540,9,,,
STG.B.14,CX43,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,10:50 AM,23,34,403,27,1,J-26.4B,Green 984,26,1,J-26.4B,1
STG.B.14,CX43,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,10:50 AM,23,34,403,27,2,J-26.3A,Black 965,15,2,J-26.1B,1
STG.B.14,CX43,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,10:50 AM,23,34,403,27,3,J-26.1B,Orange 811,23,3,G-20.3B,4
STG.B.14,CX43,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,10:50 AM,23,34,403,27,4,G-20.3B,Black 285,17,4,G-20.4B,1
STG.B.14,CX43,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,10:50 AM,23,34,403,27,5,G-20.4B,Black 643,10,5,J-26.3G,1
STG.B.14,CX43,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,10:50 AM,23,34,403,27,6,J-26.3G,Orange 237,23,6,J-26.2G,3
STG.B.14,CX43,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,10:50 AM,23,34,403,27,7,J-26.2G,Navy 509,15,7,J-26.3E,2
STG.B.14,CX43,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,10:50 AM,23,34,403,27,8,J-26.1G,Navy 750,23,8,J-26.1E,4
STG.B.14,CX43,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,10:50 AM,23,34,403,27,9,J-26.4G,Green 521,12,9,J-26.4E,1
STG.B.14,CX43,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,10:50 AM,23,34,403,27,10,J-26.3E,Green 314,20,10,J-26.3D,1
STG.B.14,CX43,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,10:50 AM,23,34,403,27,11,J-26.2E,Orange 689,14,11,J-26.2D,4
STG.B.14,CX43,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,10:50 AM,23,34,403,27,12,J-26.1E,Navy 592,23,12,J-26.1D,1
STG.B.14,CX43,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,10:50 AM,23,34,403,27,13,J-26.4E,Yellow 697,13,13,J-26.3C,2
STG.B.14,CX43,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,10:50 AM,23,34,403,27,14,J-26.3D,Green 713,6,14,J-26.1C,3
STG.B.14,CX43,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,10:50 AM,23,34,403,27,15,J-26.2D,Black 065,18,15,J-26.4C,3
STG.B.14,CX43,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,10:50 AM,23,34,403,27,16,J-26.1D,Black 610,10,16,J-26.2B,1
STG.B.14,CX43,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,10:50 AM,23,34,403,27,17,J-26.4D,Orange 234,5,17,J-26.3B,1
STG.B.14,CX43,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,10:50 AM,23,34,403,27,18,J-26.3C,Yellow 275,8,,,
STG.B.14,CX43,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,10:50 AM,23,34,403,27,19,J-26.2C,Navy 946,25,,,
STG.B.14,CX43,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,10:50 AM,23,34,403,27,20,J-26.1C,Yellow 504,20,,,
STG.B.14,CX43,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,10:50 AM,23,34,403,27,21,J-26.4C,Yellow 532,15,,,
STG.B.14,CX43,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,10:50 AM,23,34,403,27,22,J-26.2B,Yellow 032,12,,,
STG.B.14,CX43,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,10:50 AM,23,34,403,27,23,J-26.3B,Navy 242,16,,,
STG.B.16,CX44,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,10:50 AM,23,25,417,44,1,J-22.1G,Black 251,13,1,J-22.1G,5
STG.B.16,CX44,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,10:50 AM,23,25,417,44,2,J-22.2G,Black 871,21,2,J-22.3G,1
STG.B.16,CX44,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,10:50 AM,23,25,417,44,3,J-22.3G,Yellow 488,26,3,J-25.1C,2
STG.B.16,CX44,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,10:50 AM,23,25,417,44,4,J-25.4C,Navy 898,14,4,J-26.2A,4
STG.B.16,CX44,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,10:50 AM,23,25,417,44,5,J-25.1C,Black 916,21,5,J-26.1A,1
STG.B.16,CX44,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,10:50 AM,23,25,417,44,6,J-26.2A,Yellow 718,18,6,J-26.4A,1
STG.B.16,CX44,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,10:50 AM,23,25,417,44,7,J-26.1A,Yellow 462,7,7,J-25.1G,1
STG.B.16,CX44,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,10:50 AM,23,25,417,44,8,J-26.4A,Green 004,15,8,J-25.4G,1
STG.B.16,CX44,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,10:50 AM,23,25,417,44,9,J-25.3G,Navy 498,15,9,J-25.2E,1
STG.B.16,CX44,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,10:50 AM,23,25,417,44,10,J-25.2G,Green 254,18,10,J-25.1E,3
STG.B.16,CX44,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,10:50 AM,23,25,417,44,11,J-25.1G,Black 564,19,11,J-25.3C,2
STG.B.16,CX44,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,10:50 AM,23,25,417,44,12,J-25.4G,Yellow 720,12,12,J-25.2C,3
STG.B.16,CX44,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,10:50 AM,23,25,417,44,13,J-25.3E,Yellow 570,22,,,
STG.B.16,CX44,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,10:50 AM,23,25,417,44,14,J-25.2E,Green 008,11,,,
STG.B.16,CX44,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,10:50 AM,23,25,417,44,15,J-25.1E,Yellow 049,17,,,
STG.B.16,CX44,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,10:50 AM,23,25,417,44,16,J-25.4E,Navy 334,11,,,
STG.B.16,CX44,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,10:50 AM,23,25,417,44,17,J-25.3D,Yellow 205,14,,,
STG.B.16,CX44,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,10:50 AM,23,25,417,44,18,J-25.2D,Green 653,15,,,
STG.B.16,CX44,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,10:50 AM,23,25,417,44,19,J-25.1D,Black 858,15,,,
STG.B.16,CX44,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,10:50 AM,23,25,417,44,20,J-25.4D,Green 007,19,,,
STG.B.16,CX44,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,10:50 AM,23,25,417,44,21,J-25.3C,Orange 708,27,,,
STG.B.16,CX44,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,10:50 AM,23,25,417,44,22,J-25.2C,Black 249,21,,,
STG.B.15,CX45,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,10:50 AM,21,32,369,32,1,J-22.4G,Yellow 665,18,1,J-22.3E,1
STG.B.15,CX45,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,10:50 AM,21,32,369,32,2,J-22.3E,Navy 484,26,2,J-22.2E,2
STG.B.15,CX45,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,10:50 AM,21,32,369,32,3,J-22.2E,Orange 423,11,3,J-22.2D,3
STG.B.15,CX45,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,10:50 AM,21,32,369,32,4,J-22.2D,Navy 423,16,4,J-22.3D,1
STG.B.15,CX45,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,10:50 AM,21,32,369,32,5,J-22.3D,Orange 141,15,5,J-22.4E,1
STG.B.15,CX45,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,10:50 AM,21,32,369,32,6,J-22.4E,Green 274,22,6,J-22.1E,2
STG.B.15,CX45,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,10:50 AM,21,32,369,32,7,J-22.1E,Black 611,15,7,J-22.1D,2
STG.B.15,CX45,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,10:50 AM,21,32,369,32,8,J-22.1D,Green 801,15,8,J-22.2C,2
STG.B.15,CX45,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,10:50 AM,21,32,369,32,9,J-22.4D,Yellow 721,8,9,J-22.1C,1
STG.B.15,CX45,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,10:50 AM,21,32,369,32,10,J-22.3C,Yellow 712,20,10,J-22.4C,1
STG.B.15,CX45,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,10:50 AM,21,32,369,32,11,J-22.2C,Navy 367,22,11,J-22.3B,1
STG.B.15,CX45,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,10:50 AM,21,32,369,32,12,J-22.1C,Black 573,16,12,J-22.2B,2
STG.B.15,CX45,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,10:50 AM,21,32,369,32,13,J-22.4C,Orange 097,5,13,J-22.4A,3
STG.B.15,CX45,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,10:50 AM,21,32,369,32,14,J-22.3B,Green 373,16,14,J-22.1A,2
STG.B.15,CX45,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,10:50 AM,21,32,369,32,15,J-22.2B,Orange 798,16,15,J-22.2A,1
STG.B.15,CX45,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,10:50 AM,21,32,369,32,16,J-22.4A,Black 304,18,16,J-22.3A,3
STG.B.15,CX45,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,10:50 AM,21,32,369,32,17,J-22.1A,Black 700,13,17,J-22.4B,1
STG.B.15,CX45,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,10:50 AM,21,32,369,32,18,J-22.2A,Green 028,18,18,J-22.1B,3
STG.B.15,CX45,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,10:50 AM,21,32,369,32,19,J-22.3A,Navy 334,17,,,
STG.B.15,CX45,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,10:50 AM,21,32,369,32,20,J-22.4B,Yellow 262,15,,,
STG.B.15,CX45,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,10:50 AM,21,32,369,32,21,J-22.1B,Yellow 298,15,,,
STG.B.11,CX46,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,10:50 AM,22,27,396,24,1,J-21.3G,Black 617,25,1,J-21.2G,1
STG.B.11,CX46,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,10:50 AM,22,27,396,24,2,J-21.2G,Green 762,12,2,J-21.1G,1
STG.B.11,CX46,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,10:50 AM,22,27,396,24,3,J-21.1G,Yellow 105,20,3,J-21.3E,1
STG.B.11,CX46,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,10:50 AM,22,27,396,24,4,J-21.4G,Yellow 418,8,4,J-21.1B,3
STG.B.11,CX46,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,10:50 AM,22,27,396,24,5,J-21.3E,Orange 276,18,5,J-21.3D,2
STG.B.11,CX46,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,10:50 AM,22,27,396,24,6,J-21.1B,Yellow 945,10,6,J-21.2E,4
STG.B.11,CX46,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,10:50 AM,22,27,396,24,7,J-21.4B,Black 829,15,7,J-21.1E,1
STG.B.11,CX46,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,10:50 AM,22,27,396,24,8,J-21.2D,Yellow 035,20,8,J-21.4E,2
STG.B.11,CX46,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,10:50 AM,22,27,396,24,9,J-21.3D,Orange 731,17,9,J-21.4C,1
STG.B.11,CX46,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,10:50 AM,22,27,396,24,10,J-21.2E,Orange 501,18,10,J-21.1C,2
STG.B.11,CX46,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,10:50 AM,22,27,396,24,11,J-21.1E,Green 831,13,11,J-21.3C,1
STG.B.11,CX46,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,10:50 AM,22,27,396,24,12,J-21.4E,Black 438,12,12,J-21.4D,1
STG.B.11,CX46,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,10:50 AM,22,27,396,24,13,J-21.2B,Black 091,17,13,J-21.1D,2
STG.B.11,CX46,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,10:50 AM,22,27,396,24,14,J-21.3B,Yellow 857,30,14,J-21.3A,1
STG.B.11,CX46,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,10:50 AM,22,27,396,24,15,J-21.4C,Green 328,20,15,J-21.2A,4
STG.B.11,CX46,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,10:50 AM,22,27,396,24,16,J-21.1C,Navy 906,15,,,
STG.B.11,CX46,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,10:50 AM,22,27,396,24,17,J-21.2C,Navy 279,14,,,
STG.B.11,CX46,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,10:50 AM,22,27,396,24,18,J-21.3C,Navy 349,24,,,
STG.B.11,CX46,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,10:50 AM,22,27,396,24,19,J-21.4D,Navy 212,12,,,
STG.B.11,CX46,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,10:50 AM,22,27,396,24,20,J-21.1D,Navy 506,15,,,
STG.B.11,CX46,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,10:50 AM,22,27,396,24,21,J-21.3A,Green 546,26,,,
STG.B.11,CX46,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,10:50 AM,22,27,396,24,22,J-21.2A,Navy 134,8,,,
STG.L.2,CX1,LDCD, Nursery Route Level 1,DPP7,"THU, DEC 7, 2023",CYCLE_1,11:05 AM,8,14,169,15,1,D-26.1E,Black 897,16,1,D-26.2E,1
STG.L.2,CX1,LDCD, Nursery Route Level 1,DPP7,"THU, DEC 7, 2023",CYCLE_1,11:05 AM,8,14,169,15,2,D-26.2E,Navy 368,21,2,D-26.3E,4
STG.L.2,CX1,LDCD, Nursery Route Level 1,DPP7,"THU, DEC 7, 2023",CYCLE_1,11:05 AM,8,14,169,15,3,D-26.3E,Navy 816,25,3,D-26.2G,2
STG.L.2,CX1,LDCD, Nursery Route Level 1,DPP7,"THU, DEC 7, 2023",CYCLE_1,11:05 AM,8,14,169,15,4,D-26.2G,Green 667,17,4,D-26.3G,2
STG.L.2,CX1,LDCD, Nursery Route Level 1,DPP7,"THU, DEC 7, 2023",CYCLE_1,11:05 AM,8,14,169,15,5,D-26.3G,Black 723,20,5,D-26.1G,3
STG.L.2,CX1,LDCD, Nursery Route Level 1,DPP7,"THU, DEC 7, 2023",CYCLE_1,11:05 AM,8,14,169,15,7,D-26.1G,Black 129,24,6,D-26.4G,2
STG.L.2,CX1,LDCD, Nursery Route Level 1,DPP7,"THU, DEC 7, 2023",CYCLE_1,11:05 AM,8,14,169,15,8,D-26.4G,Navy 700,12,,,
STG.L.1,CX5,LDCD, Nursery Route Level 3,DPP7,"THU, DEC 7, 2023",CYCLE_1,11:05 AM,11,23,216,35,1,D-22.1B,Yellow 145,14,1,D-22.1B,5
STG.L.1,CX5,LDCD, Nursery Route Level 3,DPP7,"THU, DEC 7, 2023",CYCLE_1,11:05 AM,11,23,216,35,2,D-22.2B,Green 650,16,2,D-22.2B,2
STG.L.1,CX5,LDCD, Nursery Route Level 3,DPP7,"THU, DEC 7, 2023",CYCLE_1,11:05 AM,11,23,216,35,3,D-22.3B,Navy 193,19,3,D-22.3B,8
STG.L.1,CX5,LDCD, Nursery Route Level 3,DPP7,"THU, DEC 7, 2023",CYCLE_1,11:05 AM,11,23,216,35,5,D-22.4C,Yellow 856,13,4,D-22.4C,3
STG.L.1,CX5,LDCD, Nursery Route Level 3,DPP7,"THU, DEC 7, 2023",CYCLE_1,11:05 AM,11,23,216,35,6,D-22.4B,Green 232,16,5,D-22.3A,1
STG.L.1,CX5,LDCD, Nursery Route Level 3,DPP7,"THU, DEC 7, 2023",CYCLE_1,11:05 AM,11,23,216,35,7,D-22.3A,Yellow 436,22,6,D-22.1A,3
STG.L.1,CX5,LDCD, Nursery Route Level 3,DPP7,"THU, DEC 7, 2023",CYCLE_1,11:05 AM,11,23,216,35,8,D-22.2A,Black 772,13,7,D-21.3G,1
STG.L.1,CX5,LDCD, Nursery Route Level 3,DPP7,"THU, DEC 7, 2023",CYCLE_1,11:05 AM,11,23,216,35,9,D-22.1A,Yellow 012,21,,,
STG.L.1,CX5,LDCD, Nursery Route Level 3,DPP7,"THU, DEC 7, 2023",CYCLE_1,11:05 AM,11,23,216,35,10,D-22.4A,Green 321,15,,,
STG.L.1,CX5,LDCD, Nursery Route Level 3,DPP7,"THU, DEC 7, 2023",CYCLE_1,11:05 AM,11,23,216,35,11,D-21.3G,Yellow 609,25,,,
STG.H.7,CX11,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,11:05 AM,16,25,292,5,1,D-13.3D,Yellow 539,15,1,D-13.3D,4
STG.H.7,CX11,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,11:05 AM,16,25,292,5,3,D-13.2D,Yellow 666,16,2,D-13.1D,2
STG.H.7,CX11,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,11:05 AM,16,25,292,5,4,D-13.1D,Yellow 591,22,3,D-13.4D,1
STG.H.7,CX11,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,11:05 AM,16,25,292,5,5,D-13.4D,Yellow 385,14,4,D-13.3C,2
STG.H.7,CX11,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,11:05 AM,16,25,292,5,6,D-13.3C,Navy 046,16,5,D-13.2C,3
STG.H.7,CX11,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,11:05 AM,16,25,292,5,7,D-13.2C,Green 119,14,6,D-13.1C,2
STG.H.7,CX11,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,11:05 AM,16,25,292,5,8,D-13.1C,Black 520,22,7,D-13.3B,5
STG.H.7,CX11,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,11:05 AM,16,25,292,5,9,D-13.4C,Yellow 704,20,8,D-13.1B,1
STG.H.7,CX11,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,11:05 AM,16,25,292,5,10,D-13.3B,Orange 272,25,9,D-13.3A,3
